id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
398,liwanag,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411}]",11,NOUN,PERFECT,,
399,wakas,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",17,NOUN,PERFECT,,
400,nito,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔː""],""id"":31,""letters"":[""o""],""usageCount"":189}]",34,,,,
401,kapatid,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464}]",14,NOUN,,,
402,malaking,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",19,ADJECTIVE,PHONEMIC,32.0,malaki
403,o,"[{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",21,,PERFECT,,
404,ingay,"[{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232}]",7,NOUN,,,
405,isdang,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",9,NOUN,,107.0,isda
406,dyaket,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",4,NOUN,,,
407,likuran,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",6,NOUN,PERFECT,,
408,napakabilis,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",4,ADJECTIVE,PERFECT,,
409,pagkain,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",15,NOUN,PERFECT,,
410,larawan,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",6,NOUN,PERFECT,,
411,pula,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",0,ADJECTIVE,PERFECT,,
412,pulang,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",11,ADJECTIVE,PHONEMIC,411.0,pula
413,sabihin,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",7,VERB,PERFECT,,
414,sinabing,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",9,VERB,PHONEMIC,413.0,sabihin
415,kay,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232}]",27,PREPOSITION,PERFECT,,
416,kaniya,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",13,PRONOUN,PERFECT,,
417,po,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",25,,PERFECT,,
418,pinakailalim,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880}]",5,ADJECTIVE,PERFECT,,
419,mahanap,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844}]",8,VERB,PERFECT,,
420,maisip,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844}]",0,VERB,PERFECT,,
421,takot,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",8,NOUN,PERFECT,,
422,naisip,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844}]",11,VERB,PERFECT,420.0,maisip
423,walong,"[{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",4,NUMBER,PHONEMIC,86.0,walo
424,aming,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",19,PRONOUN,,425.0,amin
425,amin,"[{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",0,PRONOUN,PERFECT,,
426,ayaw,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278}]",9,VERB,,,
427,pantalon,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",4,NOUN,PERFECT,,
428,tsaleko,"[{""sounds"":[""tʃ""],""id"":26,""letters"":[""t"",""s""],""usageCount"":12},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",4,NOUN,HIGHLY_PHONEMIC,,
429,planeta,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",4,NOUN,PERFECT,,
430,malapit,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",21,ADJECTIVE,PERFECT,,
431,hanggang,"[{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",19,PREPOSITION,,,
432,paano,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",17,ADVERB,PERFECT,,
433,sanggol,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997}]",20,NOUN,PHONEMIC,,
434,niyang,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",24,PRONOUN,PHONEMIC,,
435,paaralan,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",31,NOUN,PERFECT,,
436,gabi,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467}]",17,NOUN,,,
437,masaya,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299}]",13,ADJECTIVE,PERFECT,,
438,iskuwirel,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ə""],""id"":22,""letters"":[""e""],""usageCount"":71},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997}]",13,NOUN,,,
439,dahil,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997}]",19,,,,
440,maingay,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232}]",2,ADJECTIVE,PHONEMIC,,
441,marumi,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467}]",0,ADJECTIVE,PERFECT,,
442,mama,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",12,NOUN,PERFECT,,
443,tsokolate,"[{""sounds"":[""tʃ""],""id"":26,""letters"":[""t"",""s""],""usageCount"":12},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ə""],""id"":22,""letters"":[""e""],""usageCount"":71}]",8,NOUN,PHONEMIC,,
